Data_dt,Data,Product,Sku,Sensation_Posizione,Sensation_Prezzo,Comp_rank_1,Comp_1_Prezzo,Comp_rank_2,Comp_3_prezzo,Comp_rank_4,Comp_4_prezzo,Comp_rank_5,Comp_5_prezzo
14/01/2026,14/01/2026,Pupa Vamp! Creamy Duo Matita Labbra 012 Cherry Red,144714,4,"€ 14,30",Ideabellezza,"€ 12,90",Bontempo Profumi,"13,77",Farmacia Soccavo,"13,99",Sensation Profumerie,"14,3"
14/01/2026,14/01/2026,Pupa Vamp! Eye Pencil Matita 2 in 1 101 Rockstar Grey,134793,5,"€ 13,65",Ideabellezza,"€ 13,00",Sabbioni,"13,23",Farmacia Soccavo,"13,35",Ditano,"13,39"
14/01/2026,14/01/2026,Pupa Vamp! Eye Pencil Matita 2 in 1 205 Icy Taupe,134803,6,"€ 13,65",Econviene,"€ 10,50",Ideabellezza,13,Sabbioni,"13,23",Farmacia Soccavo,"13,35"
14/01/2026,14/01/2026,Pupa Vamp! Lip Pencil Matita 2 in 1 001 Light Rose,134816,5,"€ 13,65",Bontempo Profumi,"€ 13,14",Sabbioni,"13,23",Farmacia Soccavo,"13,35",Ditano,"13,39"
14/01/2026,14/01/2026,Pupa Vamp! Lip Pencil Matita 2 in 1 003 Medium Nude,134818,4,"€ 13,65",Farmacia Soccavo,"€ 11,47",Sabbioni,"13,23",Ditano,"13,39",Sensation Profumerie,"13,65"
14/01/2026,14/01/2026,Pupa Vamp! Lip Pencil Matita 2 in 1 005 Contour Brown,134820,4,"€ 13,65",Sabbioni,"€ 13,23",Farmacia Soccavo,"13,35",Ditano,"13,39",Sensation Profumerie,"13,65"
14/01/2026,14/01/2026,Pupa Vamp! Lip Pencil Matita 2 in 1 006 Tea Rose,134821,4,"€ 13,65",Sabbioni,"€ 13,23",Farmacia Soccavo,"13,35",Ditano,"13,39",Sensation Profumerie,"13,65"
14/01/2026,14/01/2026,Pupa Vamp! Lip Pencil Matita 2 in 1 010 Sunny Rose,134825,5,"€ 13,65",Econviene,"€ 10,50",Sabbioni,"13,23",Farmacia Soccavo,"13,35",Ditano,"13,39"
14/01/2026,14/01/2026,Pupa Vamp! Lip Pencil Matita 2 in 1 011 Iconic Red,134826,4,"€ 13,65",Sabbioni,"€ 13,23",Farmacia Soccavo,"13,35",Ditano,"13,39",Sensation Profumerie,"13,65"
14/01/2026,14/01/2026,Pupa Vamp! Lip Pencil Matita 2 in 1 012 Intense Red,134827,5,"€ 13,65",Econviene,"€ 10,50",Sabbioni,"13,23",Farmacia Soccavo,"13,35",Ditano,"13,39"
14/01/2026,14/01/2026,Pupa Vamp! Marker Duo Lip Maker & Oil-Gloss 001 Watery Nude,160651,5,"€ 15,54",Pharmasi,"€ 14,57",Ideabellezza,"14,7",Bontempo Profumi,"14,94",Sabbioni,"15,06"
14/01/2026,14/01/2026,Pupa Vamp! Marker Duo Lip Maker & Oil-Gloss 002 Frozen Rose,160652,4,"€ 15,54",Pharmasi,"€ 14,57",Ideabellezza,"14,7",Sabbioni,"15,06",Sensation Profumerie,"15,54"
14/01/2026,14/01/2026,Pupa Vamp! Marker Duo Lip Maker & Oil-Gloss 003 Grape Juice,160653,4,"€ 15,54",Pharmasi,"€ 14,57",Ideabellezza,"14,7",Sabbioni,"15,06",Sensation Profumerie,"15,54"
14/01/2026,14/01/2026,Pupa Vamp! Marker Duo Lip Maker & Oil-Gloss 004 Spicy Raspberry,160654,5,"€ 15,54",Pharmasi,"€ 14,57",Ideabellezza,"14,7",Bontempo Profumi,"14,94",Sabbioni,"15,06"
14/01/2026,14/01/2026,Pupa Vamp! Marker Duo Lip Maker & Oil-Gloss 005 Cherry Granita,160655,4,"€ 15,54",Pharmasi,"€ 14,57",Ideabellezza,"14,7",Sabbioni,"15,06",Sensation Profumerie,"15,54"
14/01/2026,14/01/2026,Pupa Vamp! Marker Duo Lip Maker & Oil-Gloss 006 Dragon Fruit,160656,4,"€ 15,54",Pharmasi,"€ 14,57",Ideabellezza,"14,7",Sabbioni,"15,06",Sensation Profumerie,"15,54"
14/01/2026,14/01/2026,Pupa Vamp! Marker Duo Lip Maker & Oil-Gloss 007 Red Potion,160657,4,"€ 15,54",Pharmasi,"€ 14,57",Ideabellezza,"14,7",Sabbioni,"15,06",Sensation Profumerie,"15,54"
14/01/2026,14/01/2026,Pupa Vamp! Marker Duo Lip Maker & Oil-Gloss 009 Jelly Coral,160659,4,"€ 15,54",Pharmasi,"€ 14,57",Ideabellezza,"14,7",Sabbioni,"15,06",Sensation Profumerie,"15,54"
14/01/2026,14/01/2026,Pupa Vamp! Rossetto 106 Cappuccino,137377,4,"€ 14,89",Econviene,"€ 11,45",Ideabellezza,14,Sabbioni,"14,43",Sensation Profumerie,"14,89"
14/01/2026,14/01/2026,Pupa Vamp! Rossetto 108 Tawney Red,137379,5,"€ 14,89",Econviene,"€ 11,45",Ideabellezza,14,Sabbioni,"14,43",Farmacia Soccavo,"14,55"
14/01/2026,14/01/2026,Pupa Vamp! Rossetto 109 Black Cherry,137380,6,"€ 14,89",Econviene,"€ 11,45",Ideabellezza,14,Bontempo Profumi,"14,32",Sabbioni,"14,43"
14/01/2026,14/01/2026,Pupa Vamp! Rossetto 110 Lovely Cherry,137381,5,"€ 14,89",Econviene,"€ 11,45",Ideabellezza,14,Bontempo Profumi,"14,32",Sabbioni,"14,43"
14/01/2026,14/01/2026,Pupa Vamp! Rossetto 111 Fuchsia Addicted,137382,5,"€ 14,89",Ideabellezza,"€ 14,00",Bontempo Profumi,"14,32",Sabbioni,"14,43",Farmacia Soccavo,"14,55"
14/01/2026,14/01/2026,Pupa Vamp! Rossetto 112 Timelass Rose,137383,6,"€ 14,89",Econviene,"€ 11,45",Ideabellezza,14,Bontempo Profumi,"14,32",Sabbioni,"14,43"
14/01/2026,14/01/2026,Pupa Vamp! Rossetto 113 Icone Nude,137384,6,"€ 14,89",Econviene,"€ 11,45",Ideabellezza,14,Bontempo Profumi,"14,32",Sabbioni,"14,43"
14/01/2026,14/01/2026,Pupa Vamp! Rossetto 116 Scarlet Bordeaux,137387,5,"€ 14,89",Econviene,"€ 11,45",Ideabellezza,14,Sabbioni,"14,43",Farmacia Soccavo,"14,55"
14/01/2026,14/01/2026,Pupa Vamp! Rossetto 117 Intense Red,137388,5,"€ 14,89",Econviene,"€ 11,45",Ideabellezza,14,Sabbioni,"14,43",Farmacia Soccavo,"14,55"
14/01/2026,14/01/2026,Pupa Vamp! Rossetto 119 Icon ic Red,137390,6,"€ 14,89",Econviene,"€ 11,45",Amazon,"12,97",Ideabellezza,14,Sabbioni,"14,43"
14/01/2026,14/01/2026,Pupa Vamp! Rossetto 120 Red Flame,137391,5,"€ 14,89",Econviene,"€ 11,45",Ideabellezza,14,Sabbioni,"14,43",Farmacia Soccavo,"14,55"
14/01/2026,14/01/2026,Pupa Vamp! Rossetto 121 True Orange,137392,5,"€ 14,89",Econviene,"€ 11,45",Ideabellezza,14,Bontempo Profumi,"14,32",Sabbioni,"14,43"
14/01/2026,14/01/2026,Pupa Vamp! Rossetto 122 Outstanding Orange,137393,5,"€ 14,89",Econviene,"€ 11,45",Ideabellezza,14,Bontempo Profumi,"14,32",Sabbioni,"14,43"
14/01/2026,14/01/2026,Pupa Wonder Me 3 In 1 Correttore Multifunzione 008 Contour,157974,4,"€ 14,24",Pharmasi,"€ 13,36",Bontempo Profumi,"13,69",Sabbioni,"13,8",Sensation Profumerie,"14,24"
14/01/2026,14/01/2026,Pupa Wonder Me Fondotinta Fluido 060 Biscuit,132055,5,"€ 16,84",Pharmasi,"€ 15,80",Sabbioni,"16,32",Ideabellezza,"16,4",Farmacia Soccavo,"16,46"
14/01/2026,14/01/2026,Pupa Wonder Me Nude Fluido Skin Tint 010 Porcelain,156382,3,"€ 15,28",Ideabellezza,"€ 13,80",Sabbioni,"15,06",Sensation Profumerie,"15,28",Bontempo Profumi,"15,8"
14/01/2026,14/01/2026,Redken All Soft Conditioner 300ml,158165,1,"€ 20,55",Sensation Profumerie,"€ 20,55",Flaconi,"20,56",Klem ,"20,8",Notino,"24,6"
14/01/2026,14/01/2026,Shiseido Synchro Skin Self-Refreshing Fondotinta 340 Oak,126775,4,"€ 38,50",PepinoShop,"€ 33,00",eCharme,"37,21",eCharme,"38,43",Sensation Profumerie,"38,5"
14/01/2026,14/01/2026,Sisley Izia La Nuit Eau de Parfum 30ml,132529,7,"€ 97,89",Profumo Mania,"€ 79,38",Profumeria Lauda,"94,5",Profumeria Ideale,"94,61",PepinoShop,"95,38"
14/01/2026,14/01/2026,Sisley Maschera al Tiglio Pelle Sensibile 60ml,109280,5,"€ 98,28",Profumeria Lauda,"€ 94,50",Profumeria Ideale,"94,98",PepinoShop,"95,76",Rizzi Profumerie,"97,02"
14/01/2026,14/01/2026,Sisley Soin Velours aux Fleurs de Safran,121981,6,"€ 160,68",Profumeria Ideale,"€ 145,67",Profumeria Lauda,"154,5",PepinoShop,"156,56",Ideabellezza,"157,7"
14/01/2026,14/01/2026,Thierry Mugler Alien Eau de Parfum 60ml,132580,5,"€ 81,53",Casa del Profumo,"€ 67,95",Jasmine Parfums,"74,9",Profumeria Ideale,"77,52",ProfumeriaWeb,"81,2"
14/01/2026,14/01/2026,Thierry Mugler Alien Eau de Parfum 90ml,132581,10,"€ 112,06",Casa del Profumo,"€ 60,95",My Beauty Self,"73,45",Brasty,"80,8",Fragranzia,"83,9"
14/01/2026,14/01/2026,Thierry Mugler Angel Eau de Parfum 100ml,132586,4,"€ 112,06",Casa del Profumo,"€ 86,95",Fragranzia,99,Profumeria Ideale,"111,72",Sensation Profumerie,"112,06"
14/01/2026,14/01/2026,Tom Ford Black Orchid Parfum 100ml,164320,14,"€ 185,25",Jasmine Parfums,"€ 142,90",My Beauty Self,"154,7",Brasty,"160,61",Profumerie Cirrottola,"168,66"
14/01/2026,14/01/2026,Tom Ford Cofanetto Black Orchid Profumo 50ml +10ml,166091,6,"€ 111,75",Profumerie Mallardo,"€ 104,00",Rizzi Profumerie,"104,3",Profumerie Cirrottola,"105,14",Sabbioni,"107,2"
14/01/2026,14/01/2026,Tom Ford Costa Azzurra Eau de Parfum 100ml,133098,11,"€ 156,00",Casa del Profumo,"€ 113,95",Celine Fragrance,129,Ideabellezza,137,Profumerie Cirrottola,"142,03"
14/01/2026,14/01/2026,Tom Ford Electric Cherry Eau de Parfum 50ml,155189,2,"€ 266,25",Fragranzia,"€ 245,00",Sensation Profumerie,"266,25",eCharme,"273,35",Profumeria Ideale,281
14/01/2026,14/01/2026,Tom Ford Noir Extreme Eau de Parfum 50ml,102635,9,"€ 111,75",My Beauty Self,"€ 95,55",Ideabellezza,"99,9",Profumerie Cirrottola,"101,74",Profumerie Mallardo,103
14/01/2026,14/01/2026,Tom Ford Noir Extreme Parfum 100ml,139393,11,"€ 185,25",My Beauty Self,"€ 149,50",Casa del Profumo,"150,95",Brasty,"154,28",Profumerie Cirrottola,"169,35"
14/01/2026,14/01/2026,Tom Ford Noir Extreme Parfum 50ml,139392,11,"€ 132,75",Casa del Profumo,"€ 100,95",My Beauty Self,"117,65",Ideabellezza,"121,5",Profumerie Mallardo,"122,01"
14/01/2026,14/01/2026,Tom Ford Ombré Leather Eau de Parfum 100ml,121756,23,"€ 156,00",Profumerie Cirrottola,"€ 110,48",Brasty,"110,49",Profumerie Mallardo,116,Sabbioni,"117,6"
14/01/2026,14/01/2026,Valentino Born in Roma Intense Donna Eau de Parfum 100ml,145398,5,"€ 129,43",Profumerie Cirrottola,"€ 119,21",Flaconi,"125,86",Rizzi Profumerie,"127,3",eCharme,"129,4"
14/01/2026,14/01/2026,Valentino Voce Viva Eau de Parfum 30ml,130424,6,"€ 60,90",Bontempo Profumi,"€ 58,47",Ditano,"60,89",eCharme,"60,89",Flaconi,"60,89"
14/01/2026,14/01/2026,Yves Saint Laurent Black Opium Over Red Eau de Parfum 50ml,151627,9,"€ 88,83",Notino,"€ 77,36",Profumerie Cirrottola,"81,34",Ditano,"82,47",Profumerie Mallardo,"82,5"
14/01/2026,14/01/2026,Yves Saint Laurent Libre Eau de Parfum 150ml,136156,1,"€ 119,00",Sensation Profumerie,"€ 119,00",Flaconi,"143,2",Profumo Mania,150,Profumeria Ideale,"156,16"
15/01/2026,15/01/2026,Aquolina Pink Sugar Eau de Toilette 100ml,148633,17,"€ 22,90",Farmasave,"€ 14,95",Ditano,"15,9",Profumo Mania,"16,9",Jasmine Parfums,"16,99"
15/01/2026,15/01/2026,Biopoint Body Care Crema Corpo Idratazione Sublime 500ml,104297,3,"€ 10,90",Farmacia Igea,"€ 10,31",Profumerie Cirrottola,"10,32",Sensation Profumerie,"10,9",Pharmasi,"12,32"
15/01/2026,15/01/2026,Bulgari Splendida Patchouli Tentation Eau de Parfum 50ml,131702,5,"€ 94,25",Brasty,"€ 61,82",Amazon,"69,49",Redcare,"71,23",Profumo Mania,84
15/01/2026,15/01/2026,Burberry Goddess Parfum For Her Ricarica 150ml,164175,5,"€ 117,00",Profumerie Cirrottola,"€ 103,26",Ideabellezza,106,PepinoShop,108,Flaconi,"113,14"
15/01/2026,15/01/2026,Chanel Coco Mademoiselle Hair Mist 35ml,145088,2,"€ 59,50",Profumerie Mallardo,"€ 54,00",Sensation Profumerie,"59,5",Sabbioni,"59,51",-,-
15/01/2026,15/01/2026,Chanel Coco Mademoiselle L'Eau Privée 50ml,130580,2,"€ 82,95",Profumerie Mallardo,"€ 81,50",Sensation Profumerie,"82,95",Sabbioni,"89,27",Profumo Mania,96
15/01/2026,15/01/2026,Chanel N°5 l'Eau - Eau de Toilette 50ml,110387,3,"€ 96,38",Profumo Mania,"€ 87,30",Profumerie Mallardo,"94,5",Sensation Profumerie,"96,38",Sabbioni,"103,74"
15/01/2026,15/01/2026,Chanel Ultra Le Teint Fluide Fondotinta Fluido B20,134645,2,"€ 49,80",Profumerie Mallardo,"€ 46,50",Sensation Profumerie,"49,8",Sabbioni,"51,01",Marionnaud,"68,9"
15/01/2026,15/01/2026,Chloé Nomade Eau de Parfum 75ml,159039,16,"€ 90,72",Casa del Profumo,"€ 63,95",Flaconi,"66,2",Notino,"66,2",Jasmine Parfums,"68,9"
15/01/2026,15/01/2026,Clarins Body Fit Active Crema 200ml,154240,1,"€ 40,87",Rizzi Profumerie,"€ 40,87",Sensation Profumerie,"40,87",Profumerie Mallardo,"41,5",Bontempo Profumi,"42,35"
15/01/2026,15/01/2026,Clarins Crema Giovinezza Mani 100ml,136057,1,"€ 18,76",Rizzi Profumerie,"€ 18,76",Sensation Profumerie,"18,76",Profumeria Ideale,"19,43",Profumeria Ideale,"19,45"
15/01/2026,15/01/2026,Clarins Embellisseur Lèvres Lucidalabbra Intense 01 Rose Shimmer,135601,2,"€ 18,76",Ideabellezza,"€ 17,30",Sensation Profumerie,"18,76",Profumeria Ideale,"19,43",Sabbioni,"20,44"
15/01/2026,15/01/2026,Clarins SOS Primer Corregge le Imperfezioni Effetto Mat,149320,2,"€ 28,14",Notino,"€ 26,50",Rizzi Profumerie,"28,14",Sensation Profumerie,"28,14",eCharme,"29,4"
15/01/2026,15/01/2026,Clinique Even Better Clinical Vitamin Makeup SPF50 Fondotinta Light Warm 1,158854,2,"€ 38,42",Profumerie Cirrottola,"€ 37,73",Sensation Profumerie,"38,42",PepinoShop,"38,5",Bontempo Profumi,"39,03"
15/01/2026,15/01/2026,Clinique High Impact High-Fi Full Volume Mascara Brown,150540,3,"€ 25,50",Profumerie Cirrottola,"€ 24,67",Ideabellezza,25,Sensation Profumerie,"25,5",PepinoShop,"25,9"
15/01/2026,15/01/2026,Collistar Base Illuminante 30ml,149706,4,"€ 18,60",Profumeria Lady,"€ 15,50",Profumerie Cirrottola,"15,95",Bontempo Profumi,"18,53",Sabbioni,"18,6"
15/01/2026,15/01/2026,Collistar Futura Crema Rivitalizzante Illuminante 50ml,158544,7,"€ 48,00",Profumerie Mallardo,"€ 43,00",Bontempo Profumi,"43,81",Notino,"45,7",eCharme,"46,15"
15/01/2026,15/01/2026,Collistar Rossetto Puro Refill 110 Bacio,137298,4,"€ 15,00",Notino,"€ 13,20",Bontempo Profumi,"14,07",Profumerie Cirrottola,"14,19",Sensation Profumerie,15
15/01/2026,15/01/2026,Collistar Rossetto Puro Refill 28 Rosa Pesca,137285,1,"€ 15,00",Sensation Profumerie,"€ 15,00",Bontempo Profumi,"15,12",-,-,-,-
15/01/2026,15/01/2026,Collistar Spray Abbronzante Idratante SPF20 200ml,131894,16,"€ 22,80",eCharme,"€ 19,00",eCharme,19,Parafarmacia Bosciaclub,19,Parafarmacia Bosciaclub,19
15/01/2026,15/01/2026,Collistar Spray Abbronzante Idratante SPF30,131895,10,"€ 22,80",Parafarmacia Mostacciano,"€ 17,70",Casa del Profumo,"17,75",eCharme,19,Parafarmacia Bosciaclub,19
15/01/2026,15/01/2026,Diego dalla Palma Cheraplex Maschera Ricostruisce e Ripara 200ml,119390,4,"€ 19,53",Profumerie Cirrottola,"€ 17,82",PepinoShop,"18,69",Dr. Max,"19,44",Sensation Profumerie,"19,53"
15/01/2026,15/01/2026,Dior Diorshow Iconic Overcurl Mascara 091 Black,133292,3,"€ 32,70",Ideabellezza,"€ 31,90",Sabbioni,"32,7",Sensation Profumerie,"32,7",Amoretti Profumi,"34,89"
15/01/2026,15/01/2026,Dior J'adore Eau de Parfum 30ml,160239,2,"€ 59,57",Profumerie Mallardo,"€ 59,40",Sensation Profumerie,"59,57",Sabbioni,"63,82",Amoretti Profumi,"68,1"
15/01/2026,15/01/2026,Dior Miss Dior Eau de Parfum Hair Mist 30ml,162033,2,"€ 53,25",Profumerie Mallardo,"€ 52,80",Sensation Profumerie,"53,25",Sabbioni,"54,45",Amoretti Profumi,"56,48"
15/01/2026,15/01/2026,Dior Poison Girl Eau de Toilette 100ml,112046,3,"€ 104,65",Casa del Profumo,"€ 102,95",Profumerie Mallardo,"103,16",Sensation Profumerie,"104,65",Ditano,"116,62"
15/01/2026,15/01/2026,Disney Cofanetto Stitch Profumo + Trucchi + Specchio,158095,2,"€ 12,90",ProfumeriaWeb,"€ 10,45",Sensation Profumerie,"12,9",Amazon,"12,96",Notino,"13,3"
15/01/2026,15/01/2026,Dolce & Gabbana Devotion Eau de Parfum 100ml,149443,12,"€ 104,00",Jasmine Parfums,"€ 77,50",Fragranzia,79,Casa del Profumo,"80,95",Redcare,"84,79"
15/01/2026,15/01/2026,Dolce & Gabbana Devotion Eau de Parfum Intense 30ml,156112,6,"€ 59,80",Profumerie Cirrottola,"€ 54,99",Profumerie Mallardo,55,Ideabellezza,56,Sabbioni,"58,88"
15/01/2026,15/01/2026,Dolce & Gabbana Devotion Eau de Parfum Ricarica 150ml,154079,4,"€ 104,00",Profumerie Mallardo,"€ 96,00",Ideabellezza,"99,9",Sabbioni,"102,4",Sensation Profumerie,104
15/01/2026,15/01/2026,Dolce & Gabbana K Eau de Toilette 200ml,146043,6,"€ 117,65",Profumeria Ideale,"€ 88,71",Profumerie Cirrottola,"104,9",Notino,"111,6",Bontempo Profumi,"112,03"
15/01/2026,15/01/2026,Dolce & Gabbana Q Eau de Parfum Intense 100ml,151493,11,"€ 110,50",Casa del Profumo,"€ 77,95",Redcare,"86,9",Fragranzia,"87,9",Celine Fragrance,89
15/01/2026,15/01/2026,Dolce & Gabbana The Only One Intense Eau de Parfum 100ml,146508,9,"€ 113,75",Casa del Profumo,"€ 77,95",Fragranzia,99,Parfimo,"100,27",Profumerie Mallardo,105
15/01/2026,15/01/2026,Dolce & Gabbana The Only One Intense Eau de Parfum 30ml,146465,4,"€ 59,80",Profumerie Mallardo,"€ 55,00",Ideabellezza,"56,5",Notino,"56,88",Sensation Profumerie,"59,8"
15/01/2026,15/01/2026,Dolce & Gabbana The One Eau de Parfum 30ml,146460,11,"€ 54,60",ProfumeriaWeb,"€ 44,55",Profumerie Cirrottola,"49,49",Ideabellezza,"49,9",Profumerie Mallardo,50
15/01/2026,15/01/2026,Emporio Armani Stronger With You Eau de Toilette 100ml,113986,11,"€ 81,83",Brasty,"€ 63,74",Casa del Profumo,"64,95",Notino,"65,52",Flaconi,"70,13"
15/01/2026,15/01/2026,Pupa Kit Vamp! Mascara & Matita Mini Multiplay,163053,1,"€ 12,90",Sensation Profumerie,"€ 12,90",Profumo Mania,"16,5",Profumeria Ideale,"17,82",PepinoShop,24
15/01/2026,15/01/2026,Estée Lauder Double Wear Stay in Place Correttore 3C Medium,160167,3,"€ 26,80",Notino,"€ 24,10",Sabbioni,"26,71",Sensation Profumerie,"26,8",PepinoShop,"27,65"
15/01/2026,15/01/2026,Estée Lauder Resilience Multi-Effect Tri-Peptide Pelle Mista SPF 15 50ml,124421,3,"€ 115,24",Profumerie Mallardo,"€ 110,99",Sabbioni,"114,92",Sensation Profumerie,"115,24",PepinoShop,119
15/01/2026,15/01/2026,Giorgio Armani My Way Floral Eau de Parfum 30ml,137904,4,"€ 59,36",Cose Belle Shop,"€ 50,90",Profumerie Cirrottola,"52,2",Bontempo Profumi,"52,36",Sensation Profumerie,"59,36"
15/01/2026,15/01/2026,Giorgio Armani Sì Passione Eau de Parfum 100ml,154093,11,"€ 99,33",My Beauty Self,"€ 83,20",Profumerie Cirrottola,"84,7",Flaconi,"86,94",Brasty,"88,23"
15/01/2026,15/01/2026,Giorgio Armani Sì Passione Intense Eau de Parfum 30ml,154089,13,"€ 66,50",Amoretti Profumi,"€ 52,23",Bontempo Profumi,"52,7",Cose Belle Shop,"56,98",Profumerie Cirrottola,"57,49"
15/01/2026,15/01/2026,Givenchy L'Interdit Absolu Eau de Parfum 50ml,156904,10,"€ 90,02",Casa del Profumo,"€ 71,95",Profumerie Mallardo,76,PepinoShop,"83,59",Ditano,"84,88"
15/01/2026,15/01/2026,Givenchy Pi Greco Eau de Toilette 100ml,126548,14,"€ 79,66",Casa del Profumo,"€ 47,45",ProfumeriaWeb,"58,61",Profumeria Ideale,"59,46",Profumerie Mallardo,67
15/01/2026,15/01/2026,Gucci Bamboo Eau de Parfum 75ml,105188,8,"€ 91,00",Notino,"€ 65,20",Casa del Profumo,"65,95",Flaconi,"67,22",Profumerie Cirrottola,"80,33"
15/01/2026,15/01/2026,Guerlain Abeille Royale Intense Repair Youth Oil-In-Balm Olio 80ml,136838,4,"€ 162,75",Profumerie Cirrottola,"€ 146,23",Profumerie Mallardo,151,Sabbioni,"151,12",Sensation Profumerie,"162,75"
15/01/2026,15/01/2026,Guerlain Aqua Allegoria Bosca Vanilla Forte Eau de Parfum 75ml,149632,5,"€ 87,99",Profumerie Mallardo,"€ 81,50",Sabbioni,"81,74",Profumerie Cirrottola,"83,73",Bontempo Profumi,"84,43"
15/01/2026,15/01/2026,Guerlain Aqua Allegoria Flora Salvaggia Eau de Toilette 75ml,138053,5,"€ 76,86",Profumo Mania,"€ 68,50",Just Parfum,70,Profumeria Ideale,"70,94",Profumerie Mallardo,71
15/01/2026,15/01/2026,Guerlain Aqua Allegoria Herba Fresca Eau de Toilette 75ml,138057,5,"€ 76,86",Profumerie Mallardo,"€ 71,00",Brasty,"71,12",Bontempo Profumi,"73,2",Notino,"73,7"
15/01/2026,15/01/2026,Guerlain Aqua Allegoria Latte Corpo Bergamotto 200ml,123779,5,"€ 48,16",Profumerie Mallardo,"€ 44,50",Sabbioni,"44,75",Profumerie Cirrottola,"45,83",eCharme,"46,8"
15/01/2026,15/01/2026,Guerlain Aqua Allegoria Nerolia Vetiver Forte 75ml,145462,7,"€ 87,99",Brasty,"€ 61,01",Casa del Profumo,"62,95",Bontempo Profumi,"78,55",Profumeria Ideale,"81,27"
15/01/2026,15/01/2026,Guerlain Aqua Allegoria Rosa Palissandro Forte Eau de Parfum 75ml,149634,7,"€ 87,99",Profumeria Ideale,"€ 81,27",Profumerie Mallardo,"81,5",Sabbioni,"81,74",Profumerie Cirrottola,"83,73"
15/01/2026,15/01/2026,Guerlain Aqua Allegoria Rosa Rossa Eau de Toilette 75ml,138067,6,"€ 76,86",Profumerie Mallardo,"€ 71,00",Sabbioni,"71,37",Profumerie Cirrottola,"73,08",Bontempo Profumi,"73,7"
15/01/2026,15/01/2026,Guerlain Aqua Allegoria Rosa Rossa Forte Eau de Parfum 75ml,140553,6,"€ 87,99",Casa del Profumo,"€ 61,95",Jasmine Parfums,"78,9",Profumerie Mallardo,"81,5",ProfumeriaWeb,"81,62"
15/01/2026,15/01/2026,Guerlain Florabloom Forte Eau de Parfum 125ml,152638,4,"€ 120,12",Profumerie Mallardo,"€ 111,50",Profumerie Cirrottola,"111,99",Bontempo Profumi,"115,25",Sensation Profumerie,"120,12"
15/01/2026,15/01/2026,Guerlain Habit Rouge Eau de Toilette 150ml,138837,5,"€ 102,69",Notino,"€ 75,40",Casa del Profumo,"84,95",Brasty,"88,65",Ditano,"102,68"
15/01/2026,15/01/2026,Guerlain Idylle Eau de Parfum 75ml,133698,11,"€ 103,39",Casa del Profumo,"€ 62,95",Notino,"71,4",Profumerie Cirrottola,"79,77",Profumerie Mallardo,"95,5"
15/01/2026,15/01/2026,Guerlain KissKiss Bee Glow Olio Labbra Colorato 309 Honey Glow,152663,3,"€ 30,73",Notino,"€ 28,70",Sabbioni,"29,85",Sensation Profumerie,"30,73",PepinoShop,"30,76"
15/01/2026,15/01/2026,Guerlain KissKiss Shine Bloom 119 Floral Nude,132680,1,"€ 32,13",Sensation Profumerie,"€ 32,13",Bontempo Profumi,"32,82",Ditano,"32,83",Profumeria Ideale,"35,81"
15/01/2026,15/01/2026,Guerlain KissKiss Shine Bloom 509 Wild Kiss,132688,6,"€ 32,83",Profumerie Cirrottola,"€ 29,20",Ideabellezza,32,Rizzi Profumerie,"32,2",PepinoShop,"32,2"
15/01/2026,15/01/2026,Guerlain Mad Eyes Intense Liner 02 Brun,129909,3,"€ 32,83",Profumerie Cirrottola,"€ 31,22",Sabbioni,"31,89",Sensation Profumerie,"32,83",PepinoShop,"32,85"
15/01/2026,15/01/2026,Guerlain Mon Guerlain Eau de Parfum 50ml,112269,10,"€ 84,49",Profumerie Cirrottola,"€ 75,92",Jasmine Parfums,"77,9",Profumerie Mallardo,78,Sabbioni,"78,49"
15/01/2026,15/01/2026,Guerlain Terracotta La Poudre Bronzante 04 Fonce Rose,138075,4,"€ 39,83",Sabbioni,"€ 38,69",Sabbioni,"38,69",Ditano,"39,81",Sensation Profumerie,"39,83"
15/01/2026,15/01/2026,Guerlain Terracotta Light 02 Moyen Rosé,138073,3,"€ 39,83",Sabbioni,"€ 38,69",Ditano,"39,81",Sensation Profumerie,"39,83",PepinoShop,"39,85"
15/01/2026,15/01/2026,Guerlain Terracotta Terra Abbronzante 01 Claire Dorè,138072,3,"€ 39,83",Sabbioni,"€ 38,69",Ditano,"39,81",Sensation Profumerie,"39,83",PepinoShop,"39,85"
15/01/2026,15/01/2026,Guerlain Terracotta Terra Abbronzante 03 Natural Brunettes,138074,3,"€ 39,83",Sabbioni,"€ 38,69",Ditano,"39,81",Sensation Profumerie,"39,83",PepinoShop,"39,85"
15/01/2026,15/01/2026,Jean Paul Gaultier Le Male Elixir Parfum 75ml,158704,13,"€ 77,74",eCharme,"€ 66,65",Profumerie Mallardo,"70,81",Notino,"71,6",Sensation Profumerie,"71,82"
